Id;Label
Air_Alg%C3%A9rie;Air_Alg%C3%A9rie
Air_Burkina;Air_Burkina
Air_Mauritius;Air_Mauritius
Air_Peace;Air_Peace
AlMasria_Universal_Airlines;AlMasria_Universal_Airlines
Badr_Airlines;Badr_Airlines
Congo_Airways;Congo_Airways
Kam_Air;Kam_Air
Kenya_Airways;Kenya_Airways
Kuwait_Airways;Kuwait_Airways
Nouvelair;Nouvelair
Overland_Airways;Overland_Airways
Precision_Air;Precision_Air
TAAG_Angola_Airlines;TAAG_Angola_Airlines
Air_New_Zealand;Air_New_Zealand
Bamboo_Airways;Bamboo_Airways
Bangkok_Airways;Bangkok_Airways
Cambodia_Angkor_Air;Cambodia_Angkor_Air
IndiGo;IndiGo
Malaysia_Airlines;Malaysia_Airlines
Myanmar_Airways_International;Myanmar_Airways_International
Philippine_Airlines;Philippine_Airlines
Royal_Brunei_Airlines;Royal_Brunei_Airlines
Singapore_Airlines;Singapore_Airlines
Solomon_Airlines;Solomon_Airlines
Thai_Lion_Air;Thai_Lion_Air
Virgin_Australia;Virgin_Australia
Air_China;Air_China
Beijing_Capital_Airlines;Beijing_Capital_Airlines
China_Express_Airlines;China_Express_Airlines
Fuzhou_Airlines;Fuzhou_Airlines
Hong_Kong_Airlines;Hong_Kong_Airlines
HK_Express;HK_Express
Mandarin_Airlines;Mandarin_Airlines
MIAT_Mongolian_Airlines;MIAT_Mongolian_Airlines
Shenzhen_Airlines;Shenzhen_Airlines
Air_Austral;Air_Austral
Air_Cara%C3%AFbes;Air_Cara%C3%AFbes
Air_Corsica;Air_Corsica
Air_France;Air_France
Air_Nostrum;Air_Nostrum
ASL_Airlines_Belgium;ASL_Airlines_Belgium
Freebird_Airlines;Freebird_Airlines
French_Bee;French_Bee
Georgian_Airways;Georgian_Airways
Hi_Fly_(airline);Hi_Fly_(airline)
Iberojet_(airline);Iberojet_(airline)
Icelandair;Icelandair
ITA_Airways;ITA_Airways
La_Compagnie;La_Compagnie
LOT_Polish_Airlines;LOT_Polish_Airlines
Lufthansa;Lufthansa
Lufthansa_CityLine;Lufthansa_CityLine
Neos_(airline);Neos_(airline)
Nordwind_Airlines;Nordwind_Airlines
Pegasus_Airlines;Pegasus_Airlines
Rossiya_Airlines;Rossiya_Airlines
RusLine;RusLine
SunExpress;SunExpress
TUI_fly_Deutschland;TUI_fly_Deutschland
Turkish_Airlines;Turkish_Airlines
Vueling;Vueling
Air_Canada;Air_Canada
Avianca;Avianca
Avianca_El_Salvador;Avianca_El_Salvador
Copa_Airlines_Colombia;Copa_Airlines_Colombia
LATAM_Cargo_Brasil;LATAM_Cargo_Brasil
LATAM_Cargo_Chile;LATAM_Cargo_Chile
Paranair;Paranair
Ravn_Alaska;Ravn_Alaska
Web_application_framework;Web_application_framework
Session_(computer_science);Session_(computer_science)
Django_(web_framework);Django_(web_framework)
Mojolicious;Mojolicious
Inversion_of_control;Inversion_of_control
Zope;Zope
Morfik;Morfik
Pyjs;Pyjs
Ontology_engineering;Ontology_engineering
Comparison_of_JavaScript-based_web_frameworks;Comparison_of_JavaScript-based_web_frameworks
ASP.NET;ASP.NET
Dancer_(software);Dancer_(software)
CherryPy;CherryPy
CubicWeb;CubicWeb
TurboGears;TurboGears
Web2py;Web2py
Customary_land;Customary_land
Indigenous_land_rights;Indigenous_land_rights
Common_ownership;Common_ownership
Communal_land;Communal_land
Crown_land;Crown_land
Private_property;Private_property
Croft_(land);Croft_(land)
Global_commons;Global_commons
Knowledge_commons;Knowledge_commons
Legal_plunder;Legal_plunder
Women%27s_property_rights;Women%27s_property_rights
Inheritance;Inheritance
Air_rights;Air_rights
Exclusive_economic_zone;Exclusive_economic_zone
Littoral_rights;Littoral_rights
Collectivization_in_the_Soviet_Union;Collectivization_in_the_Soviet_Union
Eminent_domain;Eminent_domain
Illegal,_unreported_and_unregulated_fishing;Illegal,_unreported_and_unregulated_fishing
Regulatory_taking;Regulatory_taking
Inheritance_tax;Inheritance_tax
Poll_tax;Poll_tax
Ronald_Coase;Ronald_Coase
The_Origin_of_the_Family,_Private_Property_and_the_State;The_Origin_of_the_Family,_Private_Property_and_the_State
Das_Kapital;Das_Kapital
The_Gift_(essay);The_Gift_(essay)
The_Great_Transformation_(book);The_Great_Transformation_(book)
Pierre-Joseph_Proudhon;Pierre-Joseph_Proudhon
McAfee;McAfee
Automotive_security;Automotive_security
Computer_fraud;Computer_fraud
Electromagnetic_warfare;Electromagnetic_warfare
Mobile_security;Mobile_security
Copy_protection;Copy_protection
Arbitrary_code_execution;Arbitrary_code_execution
Backdoor_(computing);Backdoor_(computing)
Code_injection;Code_injection
Cross-site_leaks;Cross-site_leaks
Data_breach;Data_breach
Data_scraping;Data_scraping
Keystroke_logging;Keystroke_logging
Payload_(computing);Payload_(computing)
Remote_access_trojan;Remote_access_trojan
SQL_injection;SQL_injection
Zombie_(computing);Zombie_(computing)
Secure_coding;Secure_coding
Secure_by_design;Secure_by_design
Security-focused_operating_system;Security-focused_operating_system
Intrusion_detection_system;Intrusion_detection_system
Site_isolation;Site_isolation
Columnist;Columnist
Journalistic_objectivity;Journalistic_objectivity
Blog;Blog
Citizen_journalism;Citizen_journalism
Copy_editing;Copy_editing
History_of_blogging;History_of_blogging
Art_blog;Art_blog
Mormon_blogosphere;Mormon_blogosphere
Classical_music_blog;Classical_music_blog
Project_diary;Project_diary
Linkback;Linkback
Pingback;Pingback
Refback;Refback
Trackback;Trackback
Photofeed;Photofeed
GeoRSS;GeoRSS
RSS_tracking;RSS_tracking
RSS_Advisory_Board;RSS_Advisory_Board
XOXO_(microformat);XOXO_(microformat)
Enhanced_podcast;Enhanced_podcast
Slidecasting;Slidecasting
Webtoon;Webtoon
Anonymous_blog;Anonymous_blog
Microblogging;Microblogging
Mobile_blogging;Mobile_blogging
Blog_carnival;Blog_carnival
Search_aggregator;Search_aggregator
Social_software;Social_software
Glossary_of_blogging;Glossary_of_blogging
Pay-per-click;Pay-per-click
ISO_IEC_27002;ISO_IEC_27002
New_Zealand;New_Zealand
Project_Zero_(Google);Project_Zero_(Google)
George_Hotz;George_Hotz
Windows_8.1;Windows_8.1
Engadget;Engadget
Simple_Network_Management_Protocol;Simple_Network_Management_Protocol
Application_layer;Application_layer
Domain_Name_System;Domain_Name_System
Lightweight_Directory_Access_Protocol;Lightweight_Directory_Access_Protocol
Precision_Time_Protocol;Precision_Time_Protocol
Neighbor_Discovery_Protocol;Neighbor_Discovery_Protocol
Tunneling_protocol;Tunneling_protocol
Internet_Standard;Internet_Standard
De_facto_standard;De_facto_standard
Command_line_interface;Command_line_interface
IP_address_spoofing;IP_address_spoofing
Mike_Godwin;Mike_Godwin
Godwin%27s_law;Godwin%27s_law
Steve_Jackson_Games,_Inc._v._United_States_Secret_Service;Steve_Jackson_Games,_Inc._v._United_States_Secret_Service
Public_Knowledge;Public_Knowledge
William_Gibson;William_Gibson
Adolf_Hitler;Adolf_Hitler
New_York_(magazine);New_York_(magazine)
Wikisource;Wikisource
Zen_of_Python;Zen_of_Python
Python_Software_Foundation;Python_Software_Foundation
Internet_Information_Services;Internet_Information_Services
Scott_Armstrong_(journalist);Scott_Armstrong_(journalist)
NBC_Sports_Group;NBC_Sports_Group
NBC_News;NBC_News
Preliminary_injunction;Preliminary_injunction
Conspiracy_(crime);Conspiracy_(crime)
Firearm;Firearm
Residual_bit_error_rate;Residual_bit_error_rate
Joseph_Jerome_Farris;Joseph_Jerome_Farris
Internment_of_Japanese_Americans;Internment_of_Japanese_Americans
Stephen_Reinhardt;Stephen_Reinhardt
Seattle_Post-Intelligencer;Seattle_Post-Intelligencer
The_Seattle_Times;The_Seattle_Times
Conceptual_data_model;Conceptual_data_model
Organization;Organization
Entity-relationship_model;Entity-relationship_model
Logical_data_model;Logical_data_model
Ontology_(computer_science);Ontology_(computer_science)
Business_process_modeling;Business_process_modeling
Image_compression;Image_compression
Data_compression;Data_compression
Search_engine_spider;Search_engine_spider
Internet_bot;Internet_bot
Web_content;Web_content
Robots.txt;Robots.txt
Web_scraping;Web_scraping
FOAF_(software);FOAF_(software)
Web_sites;Web_sites
Lee_Giles;Lee_Giles
Intrinsic_and_extrinsic_properties_(philosophy);Intrinsic_and_extrinsic_properties_(philosophy)
Spider_trap;Spider_trap
CiteSeer;CiteSeer
Zipped_file;Zipped_file
Edward_G._Coffman,_Jr.;Edward_G._Coffman,_Jr.
Robots_exclusion_standard;Robots_exclusion_standard
User_agent;User_agent
Screen_scraping;Screen_scraping
Google_search_engine;Google_search_engine
Grep;Grep
Msnbot;Msnbot
WebFountain;WebFountain
Elasticsearch;Elasticsearch
Grub_(search_engine);Grub_(search_engine)
HTTrack;HTTrack
Amazon_CloudSearch;Amazon_CloudSearch
BSD_License;BSD_License
Seeks;Seeks
YaCy;YaCy
Automatic_indexing;Automatic_indexing
Webist;Webist
John_Wiley_%26_Sons;John_Wiley_%26_Sons
List_of_search_engines;List_of_search_engines
Multimedia_search;Multimedia_search
Social_search;Social_search
Audio_search_engine;Audio_search_engine
Enterprise_search;Enterprise_search
Voice_search;Voice_search
Search_engine_optimization;Search_engine_optimization
Z39.50;Z39.50
Fetcher;Fetcher
Twiceler;Twiceler
Distributed_web_crawler;Distributed_web_crawler
Fossil_fuel_power_station;Fossil_fuel_power_station
Alfred_Goodwin;Alfred_Goodwin
Richard_Nixon;Richard_Nixon
Wheel_of_Fortune_(American_game_show);Wheel_of_Fortune_(American_game_show)
User_(computing);User_(computing)
Anton_Troianovski;Anton_Troianovski
Bookeen;Bookeen
IBooks_Author;IBooks_Author
Amazon_Kindle;Amazon_Kindle
Elonex_ebook;Elonex_ebook
Plastic_Logic;Plastic_Logic
Calibre_(software);Calibre_(software)
Foliate_(software);Foliate_(software)
Microsoft_Reader;Microsoft_Reader
Okular;Okular
Atlantis_Word_Processor;Atlantis_Word_Processor
MadCap_Software;MadCap_Software
Oxygen_XML_Editor;Oxygen_XML_Editor
Pages_(word_processor);Pages_(word_processor)
BookWalker;BookWalker
Feedbooks;Feedbooks
Smashwords;Smashwords
International_Digital_Publishing_Forum;International_Digital_Publishing_Forum
Reflowable_document;Reflowable_document
Geography_of_the_United_States;Geography_of_the_United_States
North_America;North_America
Contiguous_United_States;Contiguous_United_States
Northern_Mariana_Islands;Northern_Mariana_Islands
Great_Plains;Great_Plains
Southeastern_United_States;Southeastern_United_States
County_(United_States);County_(United_States)
List_of_islands_of_the_United_States;List_of_islands_of_the_United_States
List_of_rivers_of_the_United_States;List_of_rivers_of_the_United_States
List_of_mountain_peaks_of_the_United_States;List_of_mountain_peaks_of_the_United_States
List_of_mountains_of_the_United_States;List_of_mountains_of_the_United_States
Mid-Atlantic_(United_States);Mid-Atlantic_(United_States)
Thirteen_Colonies;Thirteen_Colonies
History_of_the_United_States_(1789%E2%80%931815);History_of_the_United_States_(1789%E2%80%931815)
History_of_the_United_States_(1917%E2%80%931945);History_of_the_United_States_(1917%E2%80%931945)
History_of_the_United_States_(2008%E2%80%93present);History_of_the_United_States_(2008%E2%80%93present)
Colonial_history_of_the_United_States;Colonial_history_of_the_United_States
Federalist_Era;Federalist_Era
Gilded_Age;Gilded_Age
Civil_rights_movement_(1896%E2%80%931954);Civil_rights_movement_(1896%E2%80%931954)
Spanish%E2%80%93American_War;Spanish%E2%80%93American_War
Great_Depression;Great_Depression
Military_history_of_the_United_States_during_World_War_II;Military_history_of_the_United_States_during_World_War_II
Korean_War;Korean_War
September_11_attacks;September_11_attacks
War_on_terror;War_on_terror
War_in_Afghanistan_(2001%E2%80%932021);War_in_Afghanistan_(2001%E2%80%932021)
COVID-19_pandemic_in_the_United_States;COVID-19_pandemic_in_the_United_States
Demographic_history_of_the_United_States;Demographic_history_of_the_United_States
History_of_the_United_States_debt_ceiling;History_of_the_United_States_debt_ceiling
Timeline_of_United_States_inventions;Timeline_of_United_States_inventions
Timeline_of_United_States_inventions_(1890%E2%80%931945);Timeline_of_United_States_inventions_(1890%E2%80%931945)
Military_history_of_the_United_States;Military_history_of_the_United_States
Federal_enclave;Federal_enclave
List_of_earthquakes_in_the_United_States;List_of_earthquakes_in_the_United_States
Arkansas_River;Arkansas_River
Executive_Office_of_the_President_of_the_United_States;Executive_Office_of_the_President_of_the_United_States
Independent_agencies_of_the_United_States_government;Independent_agencies_of_the_United_States_government
United_States_Intelligence_Community;United_States_Intelligence_Community
Bureau_of_Diplomatic_Security;Bureau_of_Diplomatic_Security
Office_of_Inspector_General_(United_States);Office_of_Inspector_General_(United_States)
United_States_federal_civil_service;United_States_federal_civil_service
President_pro_tempore_of_the_United_States_Senate;President_pro_tempore_of_the_United_States_Senate
United_States_Government_Publishing_Office;United_States_Government_Publishing_Office
Chief_Justice_of_the_United_States;Chief_Justice_of_the_United_States
Associate_Justice_of_the_Supreme_Court_of_the_United_States;Associate_Justice_of_the_Supreme_Court_of_the_United_States
Supreme_Court_Police;Supreme_Court_Police
List_of_current_United_States_circuit_judges;List_of_current_United_States_circuit_judges
Civil_liberties_in_the_United_States;Civil_liberties_in_the_United_States
Federal_Reporter;Federal_Reporter
United_States_Navy;United_States_Navy
List_of_current_United_States_governors;List_of_current_United_States_governors
List_of_U.S._state_legislators;List_of_U.S._state_legislators
List_of_state_chief_justices;List_of_state_chief_justices
List_of_district_attorneys_by_county;List_of_district_attorneys_by_county
State_constitutions_in_the_United_States;State_constitutions_in_the_United_States
Native_American_recognition_in_the_United_States;Native_American_recognition_in_the_United_States
List_of_federally_recognized_tribes_in_the_contiguous_United_States;List_of_federally_recognized_tribes_in_the_contiguous_United_States
List_of_Alaska_Native_tribal_entities;List_of_Alaska_Native_tribal_entities
Hawaiian_home_land;Hawaiian_home_land
Sheriffs_in_the_United_States;Sheriffs_in_the_United_States
Independent_city_(United_States);Independent_city_(United_States)
Council%E2%80%93manager_government;Council%E2%80%93manager_government
List_of_federal_political_scandals_in_the_United_States;List_of_federal_political_scandals_in_the_United_States
Agriculture_in_the_United_States;Agriculture_in_the_United_States
Greenhouse_gas_emissions_by_the_United_States;Greenhouse_gas_emissions_by_the_United_States
National_debt_of_the_United_States;National_debt_of_the_United_States
Taxation_in_the_United_States;Taxation_in_the_United_States
Unemployment_in_the_United_States;Unemployment_in_the_United_States
Wall_Street;Wall_Street
Transport_in_the_United_States;Transport_in_the_United_States
Aviation_in_the_United_States;Aviation_in_the_United_States
Demographics_of_the_United_States;Demographics_of_the_United_States
Homeownership_in_the_United_States;Homeownership_in_the_United_States
Household_income_in_the_United_States;Household_income_in_the_United_States
Educational_attainment_in_the_United_States;Educational_attainment_in_the_United_States
Literacy_in_the_United_States;Literacy_in_the_United_States
Fashion_in_the_United_States;Fashion_in_the_United_States
Human_rights_in_the_United_States;Human_rights_in_the_United_States
Plains_Indian_Sign_Language;Plains_Indian_Sign_Language
French_language_in_the_United_States;French_language_in_the_United_States
Naming_in_the_United_States;Naming_in_the_United_States
Mount_Rushmore;Mount_Rushmore
American_philosophy;American_philosophy
Health_in_the_United_States;Health_in_the_United_States
Health_care_finance_in_the_United_States;Health_care_finance_in_the_United_States
Race_and_maternal_health_in_the_United_States;Race_and_maternal_health_in_the_United_States
Incarceration_in_the_United_States;Incarceration_in_the_United_States
Affirmative_action_in_the_United_States;Affirmative_action_in_the_United_States
Intersex_rights_in_the_United_States;Intersex_rights_in_the_United_States
LGBT_rights_in_the_United_States;LGBT_rights_in_the_United_States
Racism_against_Native_Americans_in_the_United_States;Racism_against_Native_Americans_in_the_United_States
Federal_drug_policy_of_the_United_States;Federal_drug_policy_of_the_United_States
Hunger_in_the_United_States;Hunger_in_the_United_States
Illegal_immigration_to_the_United_States;Illegal_immigration_to_the_United_States
National_security_of_the_United_States;National_security_of_the_United_States
Xenophobia_in_the_United_States;Xenophobia_in_the_United_States
Network_database_model;Network_database_model
Hierarchical_database_model;Hierarchical_database_model
Entity%E2%80%93attribute%E2%80%93value_model;Entity%E2%80%93attribute%E2%80%93value_model
Array_DBMS;Array_DBMS
XML_database;XML_database
Deductive_database;Deductive_database
Temporal_database;Temporal_database
Key%E2%80%93value_database;Key%E2%80%93value_database
Case_citation;Case_citation
Civil_law_(common_law);Civil_law_(common_law)
Roe_v._Wade;Roe_v._Wade
Federal_Court_of_Australia;Federal_Court_of_Australia
Maritime_and_Commercial_Court_(Denmark);Maritime_and_Commercial_Court_(Denmark)
New_York_Court_of_Appeals;New_York_Court_of_Appeals
Modo_(software);Modo_(software)
AVR_microcontrollers;AVR_microcontrollers
High-level_programming_language;High-level_programming_language
Printed_circuit_board;Printed_circuit_board
VHDL;VHDL
Interrupt;Interrupt
MIPS_architecture;MIPS_architecture
Renesas_Electronics;Renesas_Electronics
Universal_access_to_all_knowledge;Universal_access_to_all_knowledge
501(c)(3);501(c)(3)
Brewster_Kahle;Brewster_Kahle
Fourth_Church_of_Christ,_Scientist_(San_Francisco,_California);Fourth_Church_of_Christ,_Scientist_(San_Francisco,_California)
Music;Music
Whitney_Lynn;Whitney_Lynn
Controlled_digital_lending;Controlled_digital_lending
Bibliotheca_Alexandrina;Bibliotheca_Alexandrina
Presidio_of_San_Francisco;Presidio_of_San_Francisco
Redwood_City,_California;Redwood_City,_California
Web_ARChive;Web_ARChive
Electronic_Literature_Organization;Electronic_Literature_Organization
The_American_University_in_Cairo;The_American_University_in_Cairo
